teacher_id,district_id,id_order,u_0j,b_00,b_11,intervention,pi_0j,e,satisfaction
1020,52,1,-35.33298849357385,100,10,Seminar,64.66701150642615,9.326184271997327,73.99319577842348
1021,52,2,-35.33298849357385,100,10,Seminar,64.66701150642615,-8.411126064620262,56.25588544180589
1022,52,3,-35.33298849357385,100,10,Seminar,64.66701150642615,1.7977056370033209,66.46471714342947
1023,52,4,-35.33298849357385,100,10,Seminar,64.66701150642615,-15.895930464986595,48.77108104143956
1024,52,5,-35.33298849357385,100,10,Seminar,64.66701150642615,0.7054327760986296,65.37244428252478
1025,52,6,-35.33298849357385,100,10,Seminar,64.66701150642615,6.569238439294739,71.23624994572089
1026,52,7,-35.33298849357385,100,10,Seminar,64.66701150642615,-7.372328344604766,57.29468316182138
1027,52,8,-35.33298849357385,100,10,Seminar,64.66701150642615,0.09954099813678144,64.76655250456294
1028,52,9,-35.33298849357385,100,10,Seminar,64.66701150642615,4.578276139378129,69.24528764580428
1029,52,10,-35.33298849357385,100,10,Seminar,64.66701150642615,-7.363318424985732,57.303693081440414
1030,52,11,-35.33298849357385,100,10,Seminar,64.66701150642615,16.636185799658293,81.30319730608444
1031,52,12,-35.33298849357385,100,10,Seminar,64.66701150642615,22.41287913148566,87.0798906379118
1032,52,13,-35.33298849357385,100,10,Seminar,64.66701150642615,-17.596112209439163,47.07089929698699
1033,52,14,-35.33298849357385,100,10,Seminar,64.66701150642615,15.763869669751573,80.43088117617772
1034,52,15,-35.33298849357385,100,10,Seminar,64.66701150642615,1.1917270776311326,65.85873858405728
1035,52,16,-35.33298849357385,100,10,Seminar,64.66701150642615,23.823749425137617,88.49076093156377
1036,53,1,31.71273314942484,100,10,Seminar,131.71273314942485,14.038550943317848,145.7512840927427
1037,53,2,31.71273314942484,100,10,Seminar,131.71273314942485,-9.718989874780615,121.99374327464423
1038,53,3,31.71273314942484,100,10,Seminar,131.71273314942485,-8.71968321946058,122.99304992996427
1039,53,4,31.71273314942484,100,10,Seminar,131.71273314942485,-12.75943502896737,118.95329812045748
1040,53,5,31.71273314942484,100,10,Seminar,131.71273314942485,-2.9900340614170595,128.7226990880078
1041,53,6,31.71273314942484,100,10,Seminar,131.71273314942485,9.627388021443092,141.34012117086795
1042,53,7,31.71273314942484,100,10,Seminar,131.71273314942485,11.803029921217995,143.51576307064283
1043,53,8,31.71273314942484,100,10,Seminar,131.71273314942485,24.64713713671492,156.35987028613977
1044,53,9,31.71273314942484,100,10,Seminar,131.71273314942485,-16.256359490750814,115.45637365867404
1045,53,10,31.71273314942484,100,10,Seminar,131.71273314942485,-1.1832792883315482,130.5294538610933
1046,53,11,31.71273314942484,100,10,Seminar,131.71273314942485,13.229921205910834,144.9426543553357
1047,53,12,31.71273314942484,100,10,Seminar,131.71273314942485,11.055127950193466,142.7678610996183
1048,53,13,31.71273314942484,100,10,Seminar,131.71273314942485,-14.459764855017617,117.25296829440722
1049,53,14,31.71273314942484,100,10,Seminar,131.71273314942485,9.45490992586025,141.1676430752851
1050,53,15,31.71273314942484,100,10,Seminar,131.71273314942485,9.909004012548534,141.62173716197339
1051,53,16,31.71273314942484,100,10,Seminar,131.71273314942485,9.635392432245732,141.3481255816706
1052,53,17,31.71273314942484,100,10,Seminar,131.71273314942485,-8.247114373586989,123.46561877583787
1053,53,18,31.71273314942484,100,10,Seminar,131.71273314942485,10.5847681402749,142.29750128969974
1054,53,19,31.71273314942484,100,10,Seminar,131.71273314942485,20.922022966755634,152.63475611618048
1055,53,20,31.71273314942484,100,10,Seminar,131.71273314942485,-7.817244124592954,123.89548902483189
1056,53,21,31.71273314942484,100,10,Seminar,131.71273314942485,-2.9432295879590367,128.76950356146583
1057,53,22,31.71273314942484,100,10,Seminar,131.71273314942485,-9.436515546436986,122.27621760298786
1058,53,23,31.71273314942484,100,10,Seminar,131.71273314942485,13.151715976633332,144.8644491260582
1059,53,24,31.71273314942484,100,10,Seminar,131.71273314942485,20.366043543911758,152.0787766933366
1060,53,25,31.71273314942484,100,10,Seminar,131.71273314942485,-2.8105894037660604,128.90214374565878
1061,53,26,31.71273314942484,100,10,Seminar,131.71273314942485,-27.709970665146148,104.0027624842787
1062,53,27,31.71273314942484,100,10,Seminar,131.71273314942485,12.151419899882326,143.86415304930716
1063,54,1,3.3284651579090156,100,10,Seminar,103.32846515790902,-8.331743169410828,94.9967219884982
1064,54,2,3.3284651579090156,100,10,Seminar,103.32846515790902,-13.621555469801603,89.70690968810742
1065,54,3,3.3284651579090156,100,10,Seminar,103.32846515790902,-18.73904731000034,84.58941784790868
1066,54,4,3.3284651579090156,100,10,Seminar,103.32846515790902,-0.39273413815978725,102.93573101974924
1067,54,5,3.3284651579090156,100,10,Seminar,103.32846515790902,-7.231231796704735,96.09723336120429
1068,54,6,3.3284651579090156,100,10,Seminar,103.32846515790902,-14.213819524632546,89.11464563327648
1069,54,7,3.3284651579090156,100,10,Seminar,103.32846515790902,17.163440542839236,120.49190570074826
1070,54,8,3.3284651579090156,100,10,Seminar,103.32846515790902,-4.947787256871538,98.38067790103749
1071,54,9,3.3284651579090156,100,10,Seminar,103.32846515790902,3.8653172504665694,107.1937824083756
1072,54,10,3.3284651579090156,100,10,Seminar,103.32846515790902,4.488079216364604,107.81654437427363
1073,54,11,3.3284651579090156,100,10,Seminar,103.32846515790902,-24.622873906545337,78.70559125136369
1074,54,12,3.3284651579090156,100,10,Seminar,103.32846515790902,14.227720158652158,117.55618531656118
1075,54,13,3.3284651579090156,100,10,Seminar,103.32846515790902,10.681470992003987,114.00993614991302
1076,54,14,3.3284651579090156,100,10,Seminar,103.32846515790902,6.606759014077788,109.93522417198682
1077,54,15,3.3284651579090156,100,10,Seminar,103.32846515790902,2.2927163826941097,105.62118154060313
1078,54,16,3.3284651579090156,100,10,Seminar,103.32846515790902,-7.97622832462231,95.35223683328671
1079,54,17,3.3284651579090156,100,10,Seminar,103.32846515790902,21.230914179716617,124.55937933762564
1080,54,18,3.3284651579090156,100,10,Seminar,103.32846515790902,2.6919386344037224,106.02040379231275
1081,54,19,3.3284651579090156,100,10,Seminar,103.32846515790902,-9.394536628493354,93.93392852941567
1082,54,20,3.3284651579090156,100,10,Seminar,103.32846515790902,-2.2625201619857256,101.0659449959233
1083,55,1,-15.432975869418822,100,10,Mentoring,84.56702413058117,9.190276432827465,103.75730056340863
1084,55,2,-15.432975869418822,100,10,Mentoring,84.56702413058117,9.27862966433998,103.84565379492116
1085,55,3,-15.432975869418822,100,10,Mentoring,84.56702413058117,-3.671032057789728,90.89599207279144
1086,55,4,-15.432975869418822,100,10,Mentoring,84.56702413058117,-9.11320519263723,85.45381893794395
1087,55,5,-15.432975869418822,100,10,Mentoring,84.56702413058117,6.058495393216565,100.62551952379773
1088,55,6,-15.432975869418822,100,10,Mentoring,84.56702413058117,1.358602368359953,95.92562649894113
1089,55,7,-15.432975869418822,100,10,Mentoring,84.56702413058117,3.3678326914131413,97.93485682199432
1090,55,8,-15.432975869418822,100,10,Mentoring,84.56702413058117,-5.774095186032908,88.79292894454827
1091,55,9,-15.432975869418822,100,10,Mentoring,84.56702413058117,28.562072156194255,123.12909628677542
1092,55,10,-15.432975869418822,100,10,Mentoring,84.56702413058117,-17.852296602964273,76.7147275276169
1093,55,11,-15.432975869418822,100,10,Mentoring,84.56702413058117,4.975310980353231,99.5423351109344
1094,55,12,-15.432975869418822,100,10,Mentoring,84.56702413058117,0.31333163224281807,94.880355762824
1095,55,13,-15.432975869418822,100,10,Mentoring,84.56702413058117,-5.010937754634078,89.5560863759471
1096,55,14,-15.432975869418822,100,10,Mentoring,84.56702413058117,23.6709990803421,118.23802321092327
1097,55,15,-15.432975869418822,100,10,Mentoring,84.56702413058117,5.19342914534755,99.76045327592873
1098,55,16,-15.432975869418822,100,10,Mentoring,84.56702413058117,16.050241873950768,110.61726600453194
1099,55,17,-15.432975869418822,100,10,Mentoring,84.56702413058117,-11.667542766111069,82.8994813644701
1100,55,18,-15.432975869418822,100,10,Mentoring,84.56702413058117,-18.03075754503978,76.5362665855414
1101,55,19,-15.432975869418822,100,10,Mentoring,84.56702413058117,16.850439597372077,111.41746372795325
1102,55,20,-15.432975869418822,100,10,Mentoring,84.56702413058117,-4.173693504025527,90.39333062655565
1103,55,21,-15.432975869418822,100,10,Mentoring,84.56702413058117,5.70908048434379,100.27610461492496
1104,55,22,-15.432975869418822,100,10,Mentoring,84.56702413058117,11.31596878754787,105.88299291812905
1105,55,23,-15.432975869418822,100,10,Mentoring,84.56702413058117,3.1659844944041606,97.73300862498533
1106,56,1,1.2865992928241818,100,10,Mentoring,101.28659929282418,-4.746978881797885,106.53962041102629
1107,56,2,1.2865992928241818,100,10,Mentoring,101.28659929282418,7.9117986978805375,119.19839799070472
1108,56,3,1.2865992928241818,100,10,Mentoring,101.28659929282418,-23.860612749823957,87.42598654300022
1109,56,4,1.2865992928241818,100,10,Mentoring,101.28659929282418,14.109755022883094,125.39635431570727
1110,56,5,1.2865992928241818,100,10,Mentoring,101.28659929282418,0.8696106330528366,112.15620992587702
1111,56,6,1.2865992928241818,100,10,Mentoring,101.28659929282418,8.474171404491344,119.76077069731552
1112,56,7,1.2865992928241818,100,10,Mentoring,101.28659929282418,17.972731918625673,129.25933121144985
1113,56,8,1.2865992928241818,100,10,Mentoring,101.28659929282418,7.526085879497154,118.81268517232134
1114,56,9,1.2865992928241818,100,10,Mentoring,101.28659929282418,-20.490378192678513,90.79622110014566
1115,56,10,1.2865992928241818,100,10,Mentoring,101.28659929282418,-8.911475183272948,102.37512410955122
1116,56,11,1.2865992928241818,100,10,Mentoring,101.28659929282418,6.17043535459725,117.45703464742142
1117,56,12,1.2865992928241818,100,10,Mentoring,101.28659929282418,-7.83551066774973,103.45108862507445
1118,56,13,1.2865992928241818,100,10,Mentoring,101.28659929282418,-0.07663579967297236,111.20996349315121
1119,56,14,1.2865992928241818,100,10,Mentoring,101.28659929282418,-5.722828288937161,105.56377100388701
1120,56,15,1.2865992928241818,100,10,Mentoring,101.28659929282418,-7.993405380219069,103.2931939126051
1121,56,16,1.2865992928241818,100,10,Mentoring,101.28659929282418,-18.59111314196213,92.69548615086205
1122,56,17,1.2865992928241818,100,10,Mentoring,101.28659929282418,-22.401051909966135,88.88554738285805
1123,56,18,1.2865992928241818,100,10,Mentoring,101.28659929282418,2.9492892292804678,114.23588852210464
1124,56,19,1.2865992928241818,100,10,Mentoring,101.28659929282418,16.18811251051091,127.47471180333508
1125,56,20,1.2865992928241818,100,10,Mentoring,101.28659929282418,-7.793284758822182,103.493314534002
1126,56,21,1.2865992928241818,100,10,Mentoring,101.28659929282418,-4.937466620577172,106.34913267224701
1127,56,22,1.2865992928241818,100,10,Mentoring,101.28659929282418,-9.509969057817832,101.77663023500635
1128,56,23,1.2865992928241818,100,10,Mentoring,101.28659929282418,-34.79318072946562,76.49341856335856
1129,56,24,1.2865992928241818,100,10,Mentoring,101.28659929282418,5.42233168594568,116.70893097876986
1130,56,25,1.2865992928241818,100,10,Mentoring,101.28659929282418,6.98009337408787,118.26669266691205
1131,57,1,3.4718810470886603,100,10,Mentoring,103.47188104708866,15.355395413064489,128.82727646015314
1132,57,2,3.4718810470886603,100,10,Mentoring,103.47188104708866,0.15907376525345565,113.63095481234211
1133,57,3,3.4718810470886603,100,10,Mentoring,103.47188104708866,-22.5189631552073,90.95291789188136
1134,57,4,3.4718810470886603,100,10,Mentoring,103.47188104708866,-22.605840831236808,90.86604021585185
1135,57,5,3.4718810470886603,100,10,Mentoring,103.47188104708866,10.341479745153459,123.81336079224212
1136,57,6,3.4718810470886603,100,10,Mentoring,103.47188104708866,-19.9865713607422,93.48530968634645
1137,57,7,3.4718810470886603,100,10,Mentoring,103.47188104708866,-4.129257432240821,109.34262361484784
1138,57,8,3.4718810470886603,100,10,Mentoring,103.47188104708866,14.950879441169025,128.4227604882577
1139,57,9,3.4718810470886603,100,10,Mentoring,103.47188104708866,17.841778833432954,131.3136598805216
1140,57,10,3.4718810470886603,100,10,Mentoring,103.47188104708866,-8.866829804723206,104.60505124236545
1141,57,11,3.4718810470886603,100,10,Mentoring,103.47188104708866,8.18188341033267,121.65376445742133
1142,58,1,-0.2744206549001336,100,10,Seminar,99.72557934509986,-18.1281787520282,81.59740059307165
1143,58,2,-0.2744206549001336,100,10,Seminar,99.72557934509986,-21.986091058488228,77.73948828661163
1144,58,3,-0.2744206549001336,100,10,Seminar,99.72557934509986,-5.388915630598701,94.33666371450116
1145,58,4,-0.2744206549001336,100,10,Seminar,99.72557934509986,-16.440105006980364,83.2854743381195
1146,58,5,-0.2744206549001336,100,10,Seminar,99.72557934509986,5.1152498387920895,104.84082918389196
1147,58,6,-0.2744206549001336,100,10,Seminar,99.72557934509986,-9.245565470165193,90.48001387493467
1148,58,7,-0.2744206549001336,100,10,Seminar,99.72557934509986,19.509016848195824,119.23459619329569
1149,58,8,-0.2744206549001336,100,10,Seminar,99.72557934509986,7.381593281370703,107.10717262647056
1150,58,9,-0.2744206549001336,100,10,Seminar,99.72557934509986,7.2176246677334515,106.9432040128333
1151,58,10,-0.2744206549001336,100,10,Seminar,99.72557934509986,24.000928696985028,123.72650804208489
1152,58,11,-0.2744206549001336,100,10,Seminar,99.72557934509986,-22.4547052671842,77.27087407791566
1153,58,12,-0.2744206549001336,100,10,Seminar,99.72557934509986,0.006702960660180812,99.73228230576004
1154,58,13,-0.2744206549001336,100,10,Seminar,99.72557934509986,-17.64774799762569,82.07783134747417
1155,58,14,-0.2744206549001336,100,10,Seminar,99.72557934509986,6.127141069512743,105.8527204146126
1156,58,15,-0.2744206549001336,100,10,Seminar,99.72557934509986,-8.100165647092714,91.62541369800715
1157,59,1,-9.037560970573379,100,10,Mentoring,90.96243902942662,-14.864491163287896,86.09794786613872
1158,59,2,-9.037560970573379,100,10,Mentoring,90.96243902942662,-3.6022144548474397,97.36022457457918
1159,59,3,-9.037560970573379,100,10,Mentoring,90.96243902942662,-14.778836171041226,86.1836028583854
1160,59,4,-9.037560970573379,100,10,Mentoring,90.96243902942662,-27.53777929693468,73.42465973249193
1161,59,5,-9.037560970573379,100,10,Mentoring,90.96243902942662,2.5212666046212626,103.48370563404788
1162,59,6,-9.037560970573379,100,10,Mentoring,90.96243902942662,-6.189035122187016,94.7734039072396
1163,59,7,-9.037560970573379,100,10,Mentoring,90.96243902942662,0.09603180405003767,101.05847083347666
1164,59,8,-9.037560970573379,100,10,Mentoring,90.96243902942662,-12.424749470262148,88.53768955916448
1165,59,9,-9.037560970573379,100,10,Mentoring,90.96243902942662,14.585942460413005,115.54838148983963
1166,59,10,-9.037560970573379,100,10,Mentoring,90.96243902942662,4.271303844033231,105.23374287345985
1167,59,11,-9.037560970573379,100,10,Mentoring,90.96243902942662,34.61966728073366,135.58210631016027
1168,59,12,-9.037560970573379,100,10,Mentoring,90.96243902942662,0.005511436742065805,100.96795046616869
1169,59,13,-9.037560970573379,100,10,Mentoring,90.96243902942662,6.864041982175973,107.8264810116026
1170,59,14,-9.037560970573379,100,10,Mentoring,90.96243902942662,-16.76752219072426,84.19491683870235
1171,59,15,-9.037560970573379,100,10,Mentoring,90.96243902942662,39.41114145090269,140.3735804803293
1172,59,16,-9.037560970573379,100,10,Mentoring,90.96243902942662,-15.971816795880589,84.99062223354603
1173,59,17,-9.037560970573379,100,10,Mentoring,90.96243902942662,3.0744119336863114,104.03685096311293
1174,59,18,-9.037560970573379,100,10,Mentoring,90.96243902942662,31.323015951591408,132.28545498101803
1175,59,19,-9.037560970573379,100,10,Mentoring,90.96243902942662,3.306270551403509,104.26870958083013
1176,59,20,-9.037560970573379,100,10,Mentoring,90.96243902942662,-7.200161476604483,93.76227755282214
1177,59,21,-9.037560970573379,100,10,Mentoring,90.96243902942662,-8.424816037475058,92.53762299195157
1178,59,22,-9.037560970573379,100,10,Mentoring,90.96243902942662,-15.22522915066766,85.73720987875896
1179,59,23,-9.037560970573379,100,10,Mentoring,90.96243902942662,-2.225401945476695,98.73703708394993
1180,59,24,-9.037560970573379,100,10,Mentoring,90.96243902942662,10.12377168227941,111.08621071170603
1181,59,25,-9.037560970573379,100,10,Mentoring,90.96243902942662,6.778348812372625,107.74078784179925
1182,59,26,-9.037560970573379,100,10,Mentoring,90.96243902942662,-3.7152224509102587,97.24721657851636
1183,59,27,-9.037560970573379,100,10,Mentoring,90.96243902942662,19.201751275875893,120.16419030530251
1184,59,28,-9.037560970573379,100,10,Mentoring,90.96243902942662,-8.836085205283144,92.12635382414348
1185,59,29,-9.037560970573379,100,10,Mentoring,90.96243902942662,9.441326491700883,110.4037655211275
1186,59,30,-9.037560970573379,100,10,Mentoring,90.96243902942662,-2.935382548662867,98.02705648076375
1187,59,31,-9.037560970573379,100,10,Mentoring,90.96243902942662,-4.00278923638621,96.95964979304041
1188,60,1,11.986945443887748,100,10,Seminar,111.98694544388775,14.13955516272238,126.12650060661012
1189,60,2,11.986945443887748,100,10,Seminar,111.98694544388775,-4.115034092318255,107.8719113515695
1190,60,3,11.986945443887748,100,10,Seminar,111.98694544388775,-1.3630128754914945,110.62393256839626
1191,60,4,11.986945443887748,100,10,Seminar,111.98694544388775,13.37668046625135,125.36362591013909
1192,60,5,11.986945443887748,100,10,Seminar,111.98694544388775,6.7014651065602315,118.68841055044798
1193,60,6,11.986945443887748,100,10,Seminar,111.98694544388775,-2.739288716944102,109.24765672694365
1194,60,7,11.986945443887748,100,10,Seminar,111.98694544388775,-23.005225504336607,88.98171993955114
1195,60,8,11.986945443887748,100,10,Seminar,111.98694544388775,-7.278529922482012,104.70841552140574
1196,60,9,11.986945443887748,100,10,Seminar,111.98694544388775,14.474483659186973,126.46142910307472
1197,60,10,11.986945443887748,100,10,Seminar,111.98694544388775,-4.355528124289122,107.63141731959863
1198,60,11,11.986945443887748,100,10,Seminar,111.98694544388775,-11.245885408037669,100.74106003585008
1199,60,12,11.986945443887748,100,10,Seminar,111.98694544388775,19.41744947469423,131.40439491858197
1200,61,1,23.58939519449533,100,10,Mentoring,123.58939519449532,29.00907854006115,162.59847373455648
1201,61,2,23.58939519449533,100,10,Mentoring,123.58939519449532,4.350550356566975,137.9399455510623
1202,61,3,23.58939519449533,100,10,Mentoring,123.58939519449532,5.631968831306306,139.22136402580162
1203,61,4,23.58939519449533,100,10,Mentoring,123.58939519449532,6.111869892061188,139.7012650865565
1204,61,5,23.58939519449533,100,10,Mentoring,123.58939519449532,-11.691346611514925,121.8980485829804
1205,61,6,23.58939519449533,100,10,Mentoring,123.58939519449532,27.04420126050593,160.63359645500125
1206,61,7,23.58939519449533,100,10,Mentoring,123.58939519449532,26.1340321171349,159.72342731163022
1207,61,8,23.58939519449533,100,10,Mentoring,123.58939519449532,-8.220028151041802,125.36936704345352
1208,61,9,23.58939519449533,100,10,Mentoring,123.58939519449532,-0.4238604797057116,133.1655347147896
1209,61,10,23.58939519449533,100,10,Mentoring,123.58939519449532,-5.232525963848814,128.3568692306465
1210,61,11,23.58939519449533,100,10,Mentoring,123.58939519449532,23.821086119848143,157.41048131434346
1211,61,12,23.58939519449533,100,10,Mentoring,123.58939519449532,-2.4480381976777292,131.1413569968176
1212,61,13,23.58939519449533,100,10,Mentoring,123.58939519449532,-11.957220631787994,121.63217456270733
1213,61,14,23.58939519449533,100,10,Mentoring,123.58939519449532,-7.232337147542841,126.35705804695249
1214,61,15,23.58939519449533,100,10,Mentoring,123.58939519449532,-5.066458654460352,128.52293654003498
1215,61,16,23.58939519449533,100,10,Mentoring,123.58939519449532,-10.248700034035092,123.34069516046023
1216,61,17,23.58939519449533,100,10,Mentoring,123.58939519449532,0.7966890031615793,134.3860841976569
1217,61,18,23.58939519449533,100,10,Mentoring,123.58939519449532,3.6675978885915104,137.25699308308683
1218,61,19,23.58939519449533,100,10,Mentoring,123.58939519449532,-16.067587862909843,117.52180733158548
1219,61,20,23.58939519449533,100,10,Mentoring,123.58939519449532,26.770360773223036,160.35975596771837
1220,61,21,23.58939519449533,100,10,Mentoring,123.58939519449532,15.414989956251567,149.00438515074688
1221,61,22,23.58939519449533,100,10,Mentoring,123.58939519449532,-22.380169194130584,111.20922600036474
1222,61,23,23.58939519449533,100,10,Mentoring,123.58939519449532,6.384630105764593,139.9740253002599
1223,61,24,23.58939519449533,100,10,Mentoring,123.58939519449532,-12.485780871748762,121.10361432274657
1224,61,25,23.58939519449533,100,10,Mentoring,123.58939519449532,23.884625416649847,157.47402061114516
1225,61,26,23.58939519449533,100,10,Mentoring,123.58939519449532,25.98588077403419,159.57527596852952
1226,61,27,23.58939519449533,100,10,Mentoring,123.58939519449532,11.027290170304141,144.61668536479948
1227,62,1,-16.54513377169997,100,10,Seminar,83.45486622830003,1.8325194188751635,85.2873856471752
1228,62,2,-16.54513377169997,100,10,Seminar,83.45486622830003,9.86719879810737,93.3220650264074
1229,62,3,-16.54513377169997,100,10,Seminar,83.45486622830003,-6.068252455629356,77.38661377267067
1230,62,4,-16.54513377169997,100,10,Seminar,83.45486622830003,37.610736260683424,121.06560248898346
1231,62,5,-16.54513377169997,100,10,Seminar,83.45486622830003,5.428549290194936,88.88341551849497
1232,62,6,-16.54513377169997,100,10,Seminar,83.45486622830003,19.01106426451776,102.46593049281779
1233,62,7,-16.54513377169997,100,10,Seminar,83.45486622830003,3.5890939116328324,87.04396013993286
1234,62,8,-16.54513377169997,100,10,Seminar,83.45486622830003,7.050605012498297,90.50547124079833
1235,62,9,-16.54513377169997,100,10,Seminar,83.45486622830003,-27.73899316059049,55.715873067709545
1236,62,10,-16.54513377169997,100,10,Seminar,83.45486622830003,1.4271928324058412,84.88205906070587
1237,62,11,-16.54513377169997,100,10,Seminar,83.45486622830003,-6.3430533497602015,77.11181287853984
1238,62,12,-16.54513377169997,100,10,Seminar,83.45486622830003,-8.034270928845386,75.42059529945465
1239,62,13,-16.54513377169997,100,10,Seminar,83.45486622830003,2.3467920636910495,85.80165829199109
1240,62,14,-16.54513377169997,100,10,Seminar,83.45486622830003,3.0929052520118496,86.54777148031188
1241,62,15,-16.54513377169997,100,10,Seminar,83.45486622830003,-5.467602768806877,77.98726345949316
1242,62,16,-16.54513377169997,100,10,Seminar,83.45486622830003,11.678783226027328,95.13364945432735
1243,62,17,-16.54513377169997,100,10,Seminar,83.45486622830003,13.397830101636846,96.85269632993688
1244,62,18,-16.54513377169997,100,10,Seminar,83.45486622830003,-1.7690396134277224,81.68582661487231
1245,62,19,-16.54513377169997,100,10,Seminar,83.45486622830003,-6.885377817568167,76.56948841073186
1246,63,1,5.629184368434366,100,10,Mentoring,105.62918436843437,26.824186990437784,142.45337135887215
1247,63,2,5.629184368434366,100,10,Mentoring,105.62918436843437,-6.763812321953865,108.8653720464805
1248,63,3,5.629184368434366,100,10,Mentoring,105.62918436843437,-1.8712088668459943,113.75797550158838
1249,63,4,5.629184368434366,100,10,Mentoring,105.62918436843437,1.881643860464696,117.51082822889906
1250,63,5,5.629184368434366,100,10,Mentoring,105.62918436843437,13.985888343558376,129.61507271199275
1251,63,6,5.629184368434366,100,10,Mentoring,105.62918436843437,24.098142092207915,139.72732646064227
1252,63,7,5.629184368434366,100,10,Mentoring,105.62918436843437,-18.019857566384893,97.60932680204948
1253,63,8,5.629184368434366,100,10,Mentoring,105.62918436843437,-23.909561455836748,91.71962291259761
1254,63,9,5.629184368434366,100,10,Mentoring,105.62918436843437,-29.552909849242912,86.07627451919146
1255,63,10,5.629184368434366,100,10,Mentoring,105.62918436843437,6.620678914004044,122.24986328243841
1256,63,11,5.629184368434366,100,10,Mentoring,105.62918436843437,-17.322199654090557,98.30698471434381
1257,63,12,5.629184368434366,100,10,Mentoring,105.62918436843437,23.44682784908829,139.07601221752265
1258,63,13,5.629184368434366,100,10,Mentoring,105.62918436843437,-16.411761472326624,99.21742289610773
1259,63,14,5.629184368434366,100,10,Mentoring,105.62918436843437,15.689639958145671,131.31882432658003
1260,63,15,5.629184368434366,100,10,Mentoring,105.62918436843437,37.49224917052836,153.12143353896272
1261,64,1,13.165775636337871,100,10,Seminar,113.16577563633787,-27.019932568417477,86.1458430679204
1262,64,2,13.165775636337871,100,10,Seminar,113.16577563633787,-17.30399874160979,95.86177689472808
1263,64,3,13.165775636337871,100,10,Seminar,113.16577563633787,-19.826954068222374,93.33882156811549
1264,64,4,13.165775636337871,100,10,Seminar,113.16577563633787,1.6676408192181391,114.833416455556
1265,64,5,13.165775636337871,100,10,Seminar,113.16577563633787,-8.632068010293342,104.53370762604453
1266,64,6,13.165775636337871,100,10,Seminar,113.16577563633787,14.305066406026132,127.470842042364
1267,64,7,13.165775636337871,100,10,Seminar,113.16577563633787,-9.028034831055153,104.13774080528272
1268,64,8,13.165775636337871,100,10,Seminar,113.16577563633787,6.926385166391597,120.09216080272947
1269,64,9,13.165775636337871,100,10,Seminar,113.16577563633787,2.4069433199854386,115.57271895632331
1270,64,10,13.165775636337871,100,10,Seminar,113.16577563633787,9.631460537831003,122.79723617416887
1271,64,11,13.165775636337871,100,10,Seminar,113.16577563633787,-24.90892932462122,88.25684631171666
1272,64,12,13.165775636337871,100,10,Seminar,113.16577563633787,-3.8093363803059375,109.35643925603193
1273,64,13,13.165775636337871,100,10,Seminar,113.16577563633787,17.717703960793642,130.8834795971315
1274,64,14,13.165775636337871,100,10,Seminar,113.16577563633787,-0.7675427705881118,112.39823286574976
1275,64,15,13.165775636337871,100,10,Seminar,113.16577563633787,9.680891518635594,122.84666715497346
1276,64,16,13.165775636337871,100,10,Seminar,113.16577563633787,-16.119731946112292,97.04604369022557
1277,64,17,13.165775636337871,100,10,Seminar,113.16577563633787,-16.05008059840788,97.11569503792998
1278,65,1,8.783288986394336,100,10,Mentoring,108.78328898639434,-6.9063309487204805,111.87695803767386
1279,65,2,8.783288986394336,100,10,Mentoring,108.78328898639434,-12.755087163174649,106.02820182321969
1280,65,3,8.783288986394336,100,10,Mentoring,108.78328898639434,-4.821947517382026,113.96134146901231
1281,65,4,8.783288986394336,100,10,Mentoring,108.78328898639434,-1.389794742871775,117.39349424352257
1282,65,5,8.783288986394336,100,10,Mentoring,108.78328898639434,3.8888186498453905,122.67210763623973
1283,65,6,8.783288986394336,100,10,Mentoring,108.78328898639434,-11.187869272111943,107.5954197142824
1284,65,7,8.783288986394336,100,10,Mentoring,108.78328898639434,-12.662208987988521,106.12107999840582
1285,65,8,8.783288986394336,100,10,Mentoring,108.78328898639434,4.928205757228425,123.71149474362277
1286,65,9,8.783288986394336,100,10,Mentoring,108.78328898639434,9.167591752348214,127.95088073874255
1287,65,10,8.783288986394336,100,10,Mentoring,108.78328898639434,-2.334735538735369,116.44855344765897
1288,65,11,8.783288986394336,100,10,Mentoring,108.78328898639434,19.842168127240726,138.62545711363506
1289,65,12,8.783288986394336,100,10,Mentoring,108.78328898639434,26.387909187055982,145.1711981734503
1290,65,13,8.783288986394336,100,10,Mentoring,108.78328898639434,29.783448928263294,148.56673791465764
1291,65,14,8.783288986394336,100,10,Mentoring,108.78328898639434,11.620695412842657,130.403984399237
1292,65,15,8.783288986394336,100,10,Mentoring,108.78328898639434,0.09670734800184319,118.87999633439618
1293,65,16,8.783288986394336,100,10,Mentoring,108.78328898639434,-10.287030555704707,108.49625843068964
1294,65,17,8.783288986394336,100,10,Mentoring,108.78328898639434,-46.876623821951696,71.90666516444264
1295,65,18,8.783288986394336,100,10,Mentoring,108.78328898639434,15.599385542920016,134.38267452931436
1296,65,19,8.783288986394336,100,10,Mentoring,108.78328898639434,-18.214161056759043,100.5691279296353
1297,65,20,8.783288986394336,100,10,Mentoring,108.78328898639434,10.101906174875277,128.88519516126962
1298,66,1,-3.8664935418851156,100,10,Seminar,96.13350645811488,3.832550738122656,99.96605719623753
1299,66,2,-3.8664935418851156,100,10,Seminar,96.13350645811488,34.86870644407431,131.0022129021892
