school_id,Intervention,GPA,Absences,Dropout
98,Treatment,2.6373886332899463,1,0
98,Treatment,2.7828948363650587,0,0
98,Treatment,2.468883886414465,4,0
98,Treatment,2.247456292591922,4,0
98,Treatment,3.816052777149088,1,0
98,Treatment,2.723251795338402,6,0
98,Treatment,2.7435147054120472,5,0
98,Treatment,3.8284154154984886,2,0
98,Treatment,2.6273462611217795,3,0
98,Treatment,3.402981879692769,2,0
98,Treatment,0.5497401150518371,2,0
98,Treatment,1.9541949796447595,1,0
98,Treatment,3.4544618542228815,1,0
98,Treatment,2.879442380479375,2,0
98,Treatment,3.5811161356910697,2,0
98,Treatment,3.3096673773070737,3,0
98,Treatment,3.2829964457124934,1,0
98,Treatment,3.554773071584239,3,0
98,Treatment,1.4046685234233482,9,0
98,Treatment,3.1680236038805516,2,0
98,Treatment,0.8727703414747776,8,0
98,Treatment,2.8464445647011,2,0
98,Treatment,3.0160213403047953,2,0
98,Treatment,3.55654434987009,1,0
98,Treatment,3.69587300744884,1,0
98,Treatment,3.54270155513937,2,0
98,Treatment,1.041203519804597,4,0
98,Treatment,2.829991647416033,0,0
98,Treatment,0.9589129853252746,4,0
99,Control,2.720274531517361,4,0
99,Control,2.0464379633258796,5,0
99,Control,2.3788165396238004,3,0
99,Control,2.7107960619842735,1,0
99,Control,3.440327776959559,1,0
99,Control,3.4484760915713584,4,0
99,Control,3.5584417408877593,1,0
99,Control,2.0664485419406837,2,0
99,Control,2.774852844300919,1,0
99,Control,2.3293565921644337,2,0
99,Control,1.9720127458450891,2,0
99,Control,3.3971580327352,2,0
99,Control,3.4337973194204796,2,0
99,Control,0.6501445706867623,3,0
99,Control,1.052807314171647,4,0
99,Control,3.93916842527557,2,0
99,Control,3.4707892303019836,0,0
99,Control,3.09234919651246,3,0
99,Control,3.9140899817154464,1,0
99,Control,1.2717532818708337,3,0
99,Control,0.9557706661881812,4,0
99,Control,3.193060130636711,2,0
99,Control,2.8222495343098797,3,0
99,Control,3.919153006017304,1,0
99,Control,1.2581214480455891,3,0
99,Control,3.685863215029307,2,0
99,Control,1.2261093737327038,6,0
99,Control,0.9938915386697068,4,0
99,Control,3.670874399625447,0,0
100,Control,1.9863328094382968,3,0
100,Control,1.991011704724819,0,0
100,Control,2.044702060010365,2,0
100,Control,3.31212452413313,3,0
100,Control,2.691837324933937,4,0
100,Control,0.8076081244148711,4,0
100,Control,2.5659584634735486,1,0
100,Control,2.0839088491030187,5,0
100,Control,0.8117145488001727,4,0
100,Control,1.6677519716047051,8,0
100,Control,1.825097046899082,2,0
100,Control,3.321253629129732,2,0
100,Control,3.7029407867315465,3,0
100,Control,3.166099383183639,3,0
100,Control,1.5010849030752629,2,0
100,Control,2.71532946359076,1,0
100,Control,1.9138204091525404,6,0
100,Control,3.647765987524748,4,0
100,Control,3.07637610023013,6,0
100,Control,3.5537869663976327,1,0
100,Control,3.852232011739282,1,0
100,Control,3.5190465993699083,2,0
100,Control,2.989303685472437,2,0
100,Control,2.5947258729898266,2,0
100,Control,2.207945139742121,2,0
100,Control,3.636119641445552,2,0
100,Control,2.7871401483521367,0,0
100,Control,1.483020154703664,4,0
100,Control,2.988965379526887,2,0
100,Control,2.5242205169915235,8,1
100,Control,0.7915092443943013,2,0
100,Control,2.7647880835240155,4,0
101,Control,3.587236213454396,0,0
101,Control,2.369871652710378,3,0
101,Control,1.5244545526030764,3,0
101,Control,1.3731761857743758,5,0
101,Control,0.900785892271838,3,0
101,Control,0.6878972500412803,3,0
101,Control,1.601016477536904,1,0
101,Control,0.5742246236598164,4,0
101,Control,2.705034262569054,4,0
101,Control,2.1819488027136544,3,0
101,Control,3.247843327282268,0,0
101,Control,2.0562804944086217,5,0
101,Control,2.8791187951743393,3,0
101,Control,1.600932528181266,6,0
101,Control,3.4698677731835885,2,0
101,Control,2.5268187748234623,1,0
101,Control,1.671549471592257,1,0
101,Control,1.9747777473108457,1,0
101,Control,2.020301286773483,0,0
101,Control,0.7030516161397912,3,0
101,Control,3.0037683622765914,3,0
101,Control,2.873640721816021,0,0
101,Control,1.0537191909538304,6,0
101,Control,1.9406170820176225,1,0
101,Control,3.566996067044695,3,0
101,Control,2.7394275887942197,1,0
101,Control,2.5019662939261424,2,0
101,Control,1.481001483349705,1,0
101,Control,2.2899716320505115,3,0
101,Control,1.6800245102285942,3,0
102,Treatment,3.5090951271587603,3,0
102,Treatment,1.794742178743179,3,0
102,Treatment,0.3853930018944989,1,0
102,Treatment,2.267739195257691,2,0
102,Treatment,3.052357757481886,0,0
102,Treatment,3.3810730981620036,2,0
102,Treatment,0.9455441565904265,5,0
102,Treatment,3.653434423088576,2,0
102,Treatment,3.460803307361104,1,0
102,Treatment,3.50963515618181,3,0
102,Treatment,3.5002593879131805,2,0
102,Treatment,3.916576830013098,0,0
102,Treatment,1.5007746597284788,3,0
102,Treatment,1.0843041246000011,2,0
102,Treatment,1.9559154795685008,3,0
102,Treatment,1.1652255318037146,1,0
102,Treatment,2.2552662036652253,4,0
102,Treatment,3.1324318335724315,3,0
102,Treatment,3.626653786873819,3,0
102,Treatment,3.141699371410946,1,0
102,Treatment,2.636657224065025,2,0
102,Treatment,2.9900920087664007,1,0
102,Treatment,1.2421241152541582,3,0
102,Treatment,2.1860967339269757,3,0
102,Treatment,3.388773272606292,0,0
102,Treatment,1.3334390943263446,2,0
103,Treatment,0.9811344967663368,5,0
103,Treatment,0.5988599229782322,3,0
103,Treatment,2.118429261098144,1,0
103,Treatment,1.8743851281750643,1,0
103,Treatment,2.6122399340979072,0,0
103,Treatment,2.7027808145831163,1,0
103,Treatment,2.2196202503913693,3,0
103,Treatment,2.1724186079089267,3,0
103,Treatment,3.5327435712091875,2,0
103,Treatment,2.730125674361924,2,0
103,Treatment,2.261219847457098,3,0
103,Treatment,3.2422566292627284,4,0
103,Treatment,3.5072034386279354,2,0
103,Treatment,2.3188921313454065,2,0
103,Treatment,1.347186376134062,4,0
103,Treatment,3.470699350114782,0,0
103,Treatment,0.852490236367095,4,0
103,Treatment,1.718878431859011,7,0
103,Treatment,2.9147293471515585,1,0
103,Treatment,3.0103048675505706,1,0
103,Treatment,2.7800349214560933,5,0
103,Treatment,3.09070963936575,1,0
103,Treatment,3.0897327030456885,1,0
103,Treatment,1.4332628609575249,6,0
103,Treatment,3.622400087205621,1,0
103,Treatment,3.4748216280462083,5,0
104,Treatment,3.7124360649882537,1,0
104,Treatment,3.985436767275231,0,0
104,Treatment,3.940576152963887,1,0
104,Treatment,1.8887695366686592,5,0
104,Treatment,1.8933955802667728,6,0
104,Treatment,0.33507183866564766,6,0
104,Treatment,1.110473023421947,7,0
104,Treatment,2.4457354413404793,2,0
104,Treatment,3.743530174905286,1,0
104,Treatment,3.966766666090695,2,0
104,Treatment,1.334027267987161,3,0
104,Treatment,1.835885948042028,6,0
104,Treatment,3.5188542158349905,2,0
104,Treatment,2.8672910407651964,1,0
104,Treatment,2.407783785119664,2,0
104,Treatment,2.4073712413616564,3,0
104,Treatment,2.540732580005185,1,0
104,Treatment,2.8191176075851145,1,0
104,Treatment,3.5715470698204,0,0
104,Treatment,3.932243412066908,0,0
104,Treatment,2.9809517574953555,1,0
104,Treatment,3.942809467603583,2,0
104,Treatment,1.7712466774589772,2,0
104,Treatment,2.7155637603078184,1,0
105,Treatment,0.4404932155104792,5,0
105,Treatment,2.824823919857145,2,0
105,Treatment,0.6303097690145157,0,0
105,Treatment,3.974960096344107,1,0
105,Treatment,3.085811887241379,3,0
105,Treatment,2.487585996325487,2,0
105,Treatment,3.41916073619227,1,0
105,Treatment,0.9147269214952192,4,0
105,Treatment,0.5642908809635058,3,0
105,Treatment,3.407291019761836,0,0
105,Treatment,1.537404750672562,2,0
105,Treatment,3.1813867766439516,1,0
105,Treatment,3.6843801606760143,0,0
105,Treatment,0.9647607492005232,8,1
105,Treatment,1.1095427953535066,2,0
105,Treatment,1.5537268353720022,4,0
105,Treatment,2.4889712742922825,3,0
105,Treatment,1.8329824974530589,3,0
105,Treatment,0.7611920435599193,3,0
105,Treatment,2.6204737964781293,6,0
105,Treatment,2.4138409305579343,3,0
105,Treatment,2.3865057802050833,3,0
105,Treatment,3.675050276380369,2,0
105,Treatment,0.9461426042772056,1,1
105,Treatment,1.161282643880414,6,0
105,Treatment,2.054599749340725,6,0
105,Treatment,3.5232706396941698,2,0
106,Treatment,1.738792786007721,6,0
106,Treatment,2.554263831848855,4,0
106,Treatment,3.2753746719195247,2,0
106,Treatment,3.3504812117966982,2,0
106,Treatment,3.2210266951842397,1,0
106,Treatment,0.4791396696213171,9,0
106,Treatment,3.7342567275481207,2,0
106,Treatment,1.3780625510247746,5,0
106,Treatment,2.658502767190563,0,0
106,Treatment,3.227403901187169,1,0
106,Treatment,1.237075250929872,3,0
106,Treatment,1.5299042945385757,4,0
106,Treatment,1.9841997682885717,5,0
106,Treatment,1.7243970917181852,2,0
106,Treatment,3.6112463009572418,1,0
106,Treatment,2.195860689220187,4,0
106,Treatment,2.689223505575459,3,0
106,Treatment,2.1023447464673404,6,0
106,Treatment,0.5995428283224609,3,0
106,Treatment,2.755884172195457,4,0
106,Treatment,0.31546729768074483,4,0
106,Treatment,3.4775713148231215,4,0
106,Treatment,2.4618839624258566,5,0
106,Treatment,2.790178743507229,2,0
106,Treatment,3.646928427149144,1,0
106,Treatment,1.6244031139727295,3,0
106,Treatment,1.1026974653286548,4,0
107,Treatment,2.900509316095095,1,0
107,Treatment,1.989058776215141,2,0
107,Treatment,2.028624651284689,2,0
107,Treatment,3.941960448247453,1,0
107,Treatment,0.9005798350054234,5,0
107,Treatment,2.2444654160399913,1,0
107,Treatment,1.5654728384254415,2,0
107,Treatment,1.1540503233511077,7,0
107,Treatment,0.7310798386734016,8,0
107,Treatment,3.1778934796773743,4,0
107,Treatment,2.209161715813544,9,0
107,Treatment,0.80963720192334,6,0
107,Treatment,3.6460424015489505,1,0
107,Treatment,3.1285092817928883,2,0
107,Treatment,2.5176611507486095,0,0
107,Treatment,3.7133852817872546,6,0
107,Treatment,0.42777575165285625,5,0
107,Treatment,3.404533367523147,0,0
107,Treatment,2.3616714877097578,3,0
107,Treatment,0.927433644204414,8,0
107,Treatment,1.4313572154195484,4,0
107,Treatment,3.3139739528957586,1,0
107,Treatment,3.179462102354813,2,0
107,Treatment,2.9766185984845066,1,0
107,Treatment,2.349524824288358,1,0
107,Treatment,3.636288838829549,0,0
107,Treatment,2.4089389638697187,1,0
107,Treatment,3.895473575155605,0,0
107,Treatment,2.2057140838778615,2,0
107,Treatment,3.6407159109819105,2,0
107,Treatment,1.5721390092141396,2,0
107,Treatment,2.813926906247788,2,0
107,Treatment,2.7585093034976453,1,0
107,Treatment,2.09935737007773,2,0
107,Treatment,1.9840659992747591,3,0
107,Treatment,2.426565183006746,1,0
108,Treatment,3.726619045227857,1,0
108,Treatment,3.8384521022228535,0,0
108,Treatment,3.720657667869829,1,0
108,Treatment,1.739346758111201,3,0
108,Treatment,1.9265703364991815,1,0
108,Treatment,2.8422521266842504,2,0
108,Treatment,3.577166838517933,2,0
108,Treatment,2.350917927765083,3,0
108,Treatment,3.562984830683181,2,0
108,Treatment,1.3867355146231046,5,0
108,Treatment,2.369636409463592,6,1
108,Treatment,1.8504614482597297,3,0
108,Treatment,2.911608669851792,3,0
108,Treatment,1.8061092107061436,1,0
108,Treatment,1.160344569568224,3,0
108,Treatment,1.5657667683689442,4,0
108,Treatment,2.9510736953053387,4,0
108,Treatment,3.644709870089002,2,0
108,Treatment,2.4046440433518965,4,0
108,Treatment,2.613668461691915,2,0
108,Treatment,1.5585047629625524,2,0
108,Treatment,1.0361390195676277,6,0
108,Treatment,2.9034949523111986,1,0
108,Treatment,2.1753926376491375,1,0
108,Treatment,2.048253804403231,4,0
108,Treatment,3.712855029635892,1,0
108,Treatment,3.687954525213659,4,0
108,Treatment,0.7691403810951912,10,1
108,Treatment,3.68202254953826,0,0
108,Treatment,3.393550097894817,2,0
108,Treatment,3.929723832648011,2,0
108,Treatment,2.2943693541109753,3,0
108,Treatment,1.7360125271872808,5,0
109,Control,0.109488725678701,3,1
109,Control,2.987040877480203,0,0
109,Control,1.2907261250500328,2,0
109,Control,3.106422856073563,1,0
109,Control,2.8199225357735456,4,0
109,Control,2.5388940013522023,2,0
109,Control,2.3033715216650816,2,0
109,Control,3.1603029485383085,0,0
109,Control,3.5501744377163624,1,0
109,Control,2.159029318271939,3,0
109,Control,2.329861943812329,3,0
109,Control,2.027051240206698,7,0
109,Control,3.9614925322238808,1,0
109,Control,3.5167149693366233,1,0
109,Control,1.9146316750423915,7,1
109,Control,3.4810440405881553,4,0
109,Control,3.0962422031203034,2,0
109,Control,2.2714941066385603,4,0
109,Control,3.4679846008968873,1,0
109,Control,1.9229895560391832,3,0
109,Control,3.1551383341203816,2,0
109,Control,2.974662418502119,0,0
109,Control,3.1575865777167085,1,0
109,Control,3.340699266843428,1,0
109,Control,1.824043383014346,3,0
110,Control,2.564741038865194,1,0
110,Control,0.8393259127439764,0,0
110,Control,2.5150620690565275,1,0
110,Control,3.771854274476536,2,0
110,Control,3.4555795774677565,1,0
110,Control,3.557047237325098,0,0
110,Control,3.5595010663409257,3,0
110,Control,3.3618878625662973,2,0
110,Control,3.359773102614133,2,0
110,Control,2.795434199612559,0,0
110,Control,3.127884377285533,3,0
110,Control,1.7052096408767874,4,0
110,Control,3.2087780147256986,4,0
110,Control,3.615866703613989,2,0
110,Control,2.178229405546987,3,0
110,Control,1.525420694819278,4,0
110,Control,2.107809608626225,2,0
110,Control,2.6555274814204175,3,0
110,Control,1.4935618646141036,5,1
110,Control,2.988152479595985,0,0
110,Control,0.5377289511094728,6,1
110,Control,2.9735088938485874,2,0
110,Control,2.8540382556848347,3,0
110,Control,2.1083064928031754,1,0
110,Control,2.770221648693554,2,0
110,Control,2.007610749223199,1,0
110,Control,3.019565477337383,1,0
110,Control,3.695364607579029,1,0
110,Control,2.9551896551944044,4,0
110,Control,2.605888653479094,1,0
110,Control,1.6592247739783423,4,0
110,Control,1.6277002475593665,6,1
110,Control,3.8600044086325114,2,0
110,Control,3.547174357380315,4,0
111,Treatment,3.544867105936078,0,0
111,Treatment,2.44098554749733,4,0
111,Treatment,3.796293972163925,3,0
111,Treatment,3.6793066479795695,3,0
111,Treatment,1.1568526801521248,2,0
111,Treatment,1.976902775132384,3,0
111,Treatment,2.792472169324582,1,0
111,Treatment,3.2361423537151057,1,0
111,Treatment,1.6406589676362042,5,0
111,Treatment,3.315603918339375,2,0
111,Treatment,2.163375948193112,3,0
111,Treatment,2.065226255717761,4,0
111,Treatment,3.63492448618844,1,0
111,Treatment,0.35916639753371304,8,1
111,Treatment,1.3841460224522186,4,0
111,Treatment,2.534482476360151,5,0
111,Treatment,3.999533099649138,0,0
111,Treatment,1.9574575671160377,3,0
111,Treatment,3.6071577548021176,4,0
111,Treatment,2.5675989137435655,3,0
111,Treatment,2.1232301385986987,3,0
111,Treatment,2.8821884962312097,1,0
111,Treatment,3.570393314890138,1,0
111,Treatment,3.669218595989688,1,0
111,Treatment,1.8519806096400055,2,0
111,Treatment,2.310285235064534,4,0
111,Treatment,3.7503970318147375,3,0
111,Treatment,2.8185735287494698,2,0
111,Treatment,2.0241530662199847,2,0
111,Treatment,3.0432768573544497,3,0
111,Treatment,1.9314075443558871,5,0
111,Treatment,3.845301465841577,3,0
112,Control,1.1340930610667788,1,0
112,Control,2.306201975846618,4,0
112,Control,1.9862636112541256,1,0
112,Control,3.202933277617191,1,0
112,Control,1.7250597490884056,1,0
112,Control,1.754690418794379,3,0
112,Control,3.0897923386982225,2,0
112,Control,2.3931960755280905,3,0
112,Control,1.2950041824912095,5,0
112,Control,2.7017370511984224,2,0
112,Control,3.735781944911931,1,0
112,Control,3.8265735175155418,1,0
112,Control,2.5256964190510365,1,0
112,Control,2.7241537715887594,3,0
112,Control,2.1182621616882664,7,0
112,Control,2.3368544539067937,2,0
112,Control,3.0950142458232373,1,0
112,Control,1.8424997283141848,3,0
112,Control,1.17040489138819,7,0
112,Control,1.6928995201459331,2,0
112,Control,2.942292698003188,2,0
113,Treatment,3.272439373414527,3,0
113,Treatment,0.8337917741452879,5,0
113,Treatment,3.1686759232340194,0,0
113,Treatment,2.322552014459177,5,0
113,Treatment,3.709516998594364,1,0
113,Treatment,1.4739327618171716,1,0
113,Treatment,1.5191232161996937,5,0
113,Treatment,3.889860895322209,0,0
113,Treatment,3.5543306690295124,1,0
113,Treatment,2.3588585687606867,8,0
113,Treatment,3.342627389617697,2,0
113,Treatment,1.507417842234788,5,0
113,Treatment,2.134959204362235,7,0
113,Treatment,1.802350813520957,2,0
113,Treatment,3.1804825049503633,2,0
113,Treatment,2.6847266149746027,5,0
113,Treatment,2.5926816995942374,1,0
113,Treatment,1.6699240728357014,5,0
113,Treatment,0.15566632259755425,4,0
113,Treatment,3.4837262782616745,0,0
113,Treatment,2.3437656374635147,2,0
113,Treatment,3.227277552268162,4,0
113,Treatment,1.063344830902545,7,0
113,Treatment,3.3049041514254487,2,0
113,Treatment,2.140432476381,2,0
113,Treatment,2.4905456315130112,4,0
113,Treatment,2.8909091010988326,1,0
113,Treatment,2.374292060067143,1,0
113,Treatment,1.2935908464762786,4,0
113,Treatment,1.6792870023361373,2,0
113,Treatment,0.11653164624666192,8,0
113,Treatment,2.420342872541156,1,0
114,Control,3.949173265394547,1,0
114,Control,0.41031083150911746,4,1
114,Control,3.758823120036923,1,0
114,Control,3.332414096285377,0,0
114,Control,2.5240990807317853,0,0
114,Control,2.256887793948528,2,1
114,Control,2.4299196660658997,4,0
114,Control,2.741499478220187,2,1
114,Control,1.775843808557197,1,0
114,Control,2.09755321617312,1,0
114,Control,3.5012553758369043,1,0
114,Control,2.129566178603588,2,0
114,Control,3.731686235501432,2,1
114,Control,1.600925207132554,2,0
114,Control,2.8483055423325925,1,0
114,Control,1.747639286816423,3,1
114,Control,3.2892876129973248,0,0
114,Control,2.2704504048275194,7,0
114,Control,3.628787780231086,4,0
114,Control,2.0782626568879037,5,1
114,Control,1.8100230186306896,2,1
114,Control,2.378539353845558,4,1
114,Control,3.3183391830703917,1,0
114,Control,2.825923518341157,2,1
114,Control,1.1391853557334692,4,0
114,Control,1.9394612224955097,3,0
114,Control,3.6277357023367802,1,0
114,Control,1.9494351513257184,5,1
114,Control,2.6913318833535285,0,0
114,Control,1.535183425617164,1,0
114,Control,2.734985009717618,1,1
114,Control,2.4695833288025804,6,1
114,Control,2.0670423577632913,4,1
114,Control,1.3411465577593296,3,1
114,Control,3.150571588109254,2,1
114,Control,1.4148697030422668,2,1
114,Control,2.5931306876880584,4,0
114,Control,2.123365821016044,6,1
114,Control,1.8042445258683857,4,1
114,Control,1.8302402782281413,3,0
114,Control,1.0310325915895189,4,1
114,Control,3.338975274671692,0,0
115,Treatment,3.7892134583021577,4,0
115,Treatment,2.6122879740018288,2,0
115,Treatment,2.1974189135020907,7,0
115,Treatment,1.436385817610995,3,0
115,Treatment,2.6475157308229984,3,0
115,Treatment,3.0360229525163542,5,0
115,Treatment,3.6995405884251618,2,0
115,Treatment,2.958534911535963,1,0
115,Treatment,2.8794821326041125,3,0
115,Treatment,3.880264865248329,3,0
115,Treatment,3.4874422279082204,2,0
115,Treatment,3.811112509582745,1,0
115,Treatment,2.6982097035642822,2,0
115,Treatment,2.6948590750150365,3,0
115,Treatment,1.952477518850192,5,0
115,Treatment,3.883899695215313,5,0
115,Treatment,2.961754887717111,2,0
115,Treatment,3.2756053423417826,1,0
115,Treatment,3.1462896628353905,1,0
115,Treatment,2.023057490287978,6,0
115,Treatment,1.9689902761106783,3,0
115,Treatment,3.409695159369426,1,0
115,Treatment,2.5696541732889155,1,0
115,Treatment,3.083297585625147,6,0
115,Treatment,2.1978140413708296,1,0
115,Treatment,1.161573774652051,3,0
115,Treatment,3.4835701994531245,2,0
115,Treatment,3.8759327380100896,1,0
115,Treatment,1.167288651265269,5,0
115,Treatment,1.2540374133657977,2,0
115,Treatment,3.3510674680693113,3,0
115,Treatment,2.420396232305293,4,0
115,Treatment,3.1883719819003287,3,0
115,Treatment,3.7478127131722703,3,0
116,Treatment,3.0120464048062066,3,0
116,Treatment,0.7200286946011857,3,0
116,Treatment,3.793185528518599,2,0
116,Treatment,3.7675017783713303,1,0
116,Treatment,2.674100528656905,3,0
116,Treatment,2.6751281185644107,0,0
116,Treatment,0.5188049464669549,7,0
116,Treatment,2.750210007805506,2,0
116,Treatment,3.3396976761231776,3,0
116,Treatment,3.774889447692475,1,0
116,Treatment,2.133102116924701,3,0
116,Treatment,1.992729199009388,3,0
116,Treatment,2.959987517541425,2,0
116,Treatment,0.8790573667375937,4,0
116,Treatment,2.5974527325465813,3,0
116,Treatment,3.2110148402740126,5,0
116,Treatment,0.3971450239287892,5,0
116,Treatment,2.302392595281728,6,0
116,Treatment,0.9355541942701596,4,0
116,Treatment,3.3105257423810968,0,0
116,Treatment,3.3890964823403604,1,0
116,Treatment,2.2443271783484073,7,0
116,Treatment,0.4790253626940697,5,0
116,Treatment,2.4951115447787413,5,0
116,Treatment,3.963738285164311,1,0
116,Treatment,2.8990487797205247,3,0
116,Treatment,2.131895315564847,1,0
116,Treatment,3.805414007991659,0,0
116,Treatment,0.09512777828038384,5,0
116,Treatment,3.569271950907926,1,0
116,Treatment,3.754615340454043,1,0
116,Treatment,0.16943733890718937,7,0
116,Treatment,2.7285890044735703,3,0
116,Treatment,3.101343205426673,1,0
117,Treatment,3.9955958676889503,1,0
117,Treatment,2.185372545034627,4,0
117,Treatment,2.106749525728737,3,0
117,Treatment,1.9361402993668395,3,0
117,Treatment,0.8493835629889049,7,0
117,Treatment,2.9121200854909275,3,0
117,Treatment,2.3243267020082095,5,0
117,Treatment,2.5522805546843466,2,0
117,Treatment,2.936717475740735,2,0
117,Treatment,3.011864343393152,1,0
117,Treatment,1.5550453224962095,3,0
117,Treatment,2.838361644562694,0,0
117,Treatment,3.2115058146792923,2,0
117,Treatment,2.0169826797117976,5,1
117,Treatment,3.2859496008716103,1,0
117,Treatment,2.9715249163235167,3,0
117,Treatment,2.0611711548942053,4,0
117,Treatment,2.110221509941762,1,0
117,Treatment,1.2846954781878686,3,0
117,Treatment,3.630991392978081,3,0
117,Treatment,1.1581184395977306,6,0
117,Treatment,3.1418333318369456,2,0
117,Treatment,2.634380589908092,2,0
117,Treatment,3.8004649816086102,2,0
117,Treatment,3.822723134402916,0,0
117,Treatment,2.6085031860855854,1,0
117,Treatment,0.8212122746915144,5,0
117,Treatment,2.808493475386619,5,0
117,Treatment,2.517357673163931,3,0
117,Treatment,2.942828137437215,1,0
117,Treatment,1.704465324913262,3,0
117,Treatment,3.077437334430419,4,0
117,Treatment,1.4245873724037386,2,0
117,Treatment,2.482257235096624,1,0
117,Treatment,0.326827408518847,3,0
117,Treatment,2.0776687743258857,2,0
117,Treatment,2.2546956261583295,0,0
117,Treatment,2.523630332452596,2,0
117,Treatment,3.710991443920502,2,0
117,Treatment,2.2863020554726483,2,0
118,Treatment,1.982663791116988,2,0
118,Treatment,3.620381597966988,2,0
118,Treatment,2.9832294548443956,5,0
118,Treatment,0.7949307822027679,11,0
118,Treatment,1.01317977312275,6,0
118,Treatment,2.911711909155196,1,0
118,Treatment,0.8615928628524889,3,0
118,Treatment,2.047262165101042,4,0
118,Treatment,3.951658416059848,0,0
118,Treatment,0.88561808070058,5,0
118,Treatment,3.123162277725855,4,0
118,Treatment,1.4637734187661018,4,0
118,Treatment,1.567036696790948,3,0
118,Treatment,3.363491162596044,1,0
118,Treatment,2.9559001473345714,0,0
118,Treatment,3.847535722682034,3,0
118,Treatment,3.639860928419968,4,0
118,Treatment,2.4067704262812937,4,0
118,Treatment,1.2558656049127257,2,0
118,Treatment,2.9045173024675535,2,0
118,Treatment,3.163366924771274,3,0
118,Treatment,1.5648563752368927,2,0
118,Treatment,3.592561154941046,3,0
118,Treatment,3.4887306618598366,5,0
118,Treatment,3.880818392668097,1,0
118,Treatment,2.4297495286400426,2,0
118,Treatment,3.33840008388159,4,0
118,Treatment,3.7381889618108226,5,0
118,Treatment,3.7159546111030943,2,0
118,Treatment,2.4245751155054616,2,0
118,Treatment,2.532123626857263,1,0
118,Treatment,2.172498531874738,2,0
119,Control,2.4489306336277985,3,0
119,Control,0.8388312471348005,3,0
119,Control,2.9487343293838784,2,0
119,Control,0.2551994630411077,8,0
119,Control,1.5024817319122137,1,0
119,Control,1.0029337940932568,7,0
119,Control,3.1136071616855605,2,0
119,Control,2.5042720231551963,5,0
119,Control,1.4906540974444349,3,0
119,Control,2.1196688610433645,6,0
119,Control,2.1448688592995255,1,0
119,Control,3.9707762183005286,2,0
119,Control,1.5380883610333551,5,0
119,Control,3.540239016032733,0,0
119,Control,1.369343906886181,3,0
119,Control,3.897457137294353,2,0
119,Control,1.0640194022408878,3,0
119,Control,0.6996572558514343,8,1
119,Control,2.7264266459900615,0,0
119,Control,3.067403976642779,3,0
119,Control,3.798674034750846,1,0
119,Control,2.65468538599251,1,0
119,Control,1.6481009226680232,8,0
119,Control,1.7508324586756738,3,0
119,Control,0.8388540346268454,9,0
119,Control,3.7545291318230656,1,0
119,Control,3.0596682025319764,3,0
119,Control,2.7102125387316853,6,0
119,Control,3.924755907786295,5,0
119,Control,1.2040265060284432,5,0
119,Control,3.052821970065106,4,0
119,Control,1.5991018534615091,8,0
119,Control,2.773540172712076,2,0
120,Control,0.7060123456721261,3,0
120,Control,2.2151801765512693,2,0
120,Control,3.897735455942633,2,0
120,Control,3.5662506626455883,2,0
120,Control,3.1488694911443957,3,0
120,Control,3.790101470097478,1,0
120,Control,1.8206658230479689,3,0
120,Control,2.7136105671523816,4,0
120,Control,1.795660238710988,4,0
120,Control,3.4762578484192383,1,0
120,Control,2.8203830356180823,5,0
120,Control,3.1238628378022932,3,1
120,Control,2.077963750052315,4,0
120,Control,2.3030588665747422,4,0
120,Control,0.5359689350165477,3,0
120,Control,2.3615427275508036,4,0
120,Control,2.1899233934496016,3,0
120,Control,3.095691459186656,1,0
120,Control,1.4956868456011705,4,0
120,Control,2.604186020654321,3,0
120,Control,1.394588407877466,2,0
120,Control,3.14712389137349,1,0
120,Control,0.9198882814448024,3,0
120,Control,0.29684116335695426,1,0
120,Control,2.1882345072396254,4,0
120,Control,3.794852924875504,2,0
120,Control,3.627067399082894,4,0
120,Control,3.7776934593952416,2,0
120,Control,0.5707782069097124,6,1
120,Control,3.84653170093887,1,0
121,Treatment,1.9042092175179,2,0
121,Treatment,2.425498582927111,4,0
121,Treatment,2.6393570787620533,3,0
121,Treatment,1.379452240569101,10,0
121,Treatment,2.945265187158931,2,0
121,Treatment,3.608574157605111,0,0
121,Treatment,3.4236244832448532,0,0
121,Treatment,2.534264218281568,2,0
121,Treatment,2.070899192064887,9,0
121,Treatment,2.344944324060705,8,0
121,Treatment,3.182793995564207,2,0
121,Treatment,2.5763232370788236,1,0
121,Treatment,3.8055063590275937,2,0
121,Treatment,3.916348997163941,3,0
121,Treatment,2.300362995595685,2,0
121,Treatment,1.9933981602226165,1,0
121,Treatment,2.0487587414788204,4,0
121,Treatment,3.608404578429397,0,0
121,Treatment,3.991040368901852,0,0
121,Treatment,3.6486787139652734,1,0
121,Treatment,1.5387764732937808,4,0
121,Treatment,3.452331655937745,5,0
121,Treatment,2.078895742189021,1,0
121,Treatment,1.0546380336197416,1,0
121,Treatment,2.231853286369998,2,0
121,Treatment,0.45197715218190904,2,0
121,Treatment,2.366769796894068,4,0
121,Treatment,3.624235887413512,2,0
121,Treatment,3.96621554758235,0,0
121,Treatment,2.3954316110511336,1,0
121,Treatment,1.4224312007787183,5,0
121,Treatment,1.780762269435421,3,0
121,Treatment,2.1603591580511003,4,0
121,Treatment,2.9996268868349714,1,0
